"","gene_id","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"2351","AC114730.7",12.6266802946378,-3.32298212698034,0.421016141847643,-7.89017844943704,3.0175474110549e-15,8.62313090495551e-15
"2391","AC116614.1",9.61127949299401,-2.1928340849946,0.204733032549352,-10.7108653198652,9.0511797699305e-27,3.6537469373174e-26
"2402","AC124057.5",3.88733149207046,4.36271359871428,0.288737251129617,4.20996350022409,2.5541194779879e-05,4.77697386429272e-05
"2404","AC124789.1",41.5707661565532,2.20883949578133,0.194785442336951,11.3379743908251,8.50912250174655e-30,3.74321402801765e-29
"2425","AC129492.1",46.8785939474266,-2.68851230800529,0.21608244207127,-12.4417358453008,1.55096285457089e-35,8.00319635247856e-35
"2435","AC131097.4",208.727713422718,-3.50404420057459,0.228988765659877,-16.9786151613618,1.18243306059477e-64,1.43771863940552e-63
"2439","AC132217.4",255.860779643045,2.70336255711091,0.158491547478857,7.94154892174126,1.99671924300619e-15,5.73555231586212e-15
"2447","AC133644.2",39.4675794074178,2.1346083658225,0.123796247905386,17.2406688294525,1.31506545731489e-66,1.70050076075817e-65
"2450","AC133785.1",40.081501536662,-2.22055086996137,0.158456532158257,-14.0134372306577,1.29006880443471e-44,8.59535672920818e-44
"2465","AC137934.1",114.488551926708,-2.31675367142695,0.0812793180836878,-28.503411586481,1.0627589317304e-178,3.57068834242068e-176
"2467","AC138035.2",230.623574370956,-2.5075639813073,0.101189922960597,-24.7806153609872,1.4507255054214e-135,1.80468416513023e-133
"2468","AC138035.3",10.6467414414261,-2.10403914953259,0.245129515015486,-8.58294113162461,9.24776883841724e-18,2.86876414960686e-17
"2488","AC139712.2",0.427678939145328,-2.19701146994526,0.484384944152115,-4.54132195898035,5.59025842085565e-06,1.08482528767259e-05
"2519","AC145110.1",3.53554579384066,2.79298623373962,0.240288997595713,11.5883554173647,4.72110252471024e-31,2.14650173775572e-30
"2525","AC147651.4",26.6133600231875,2.10120766456199,0.143721807462423,14.6174993553697,2.17233681263002e-48,1.6160968982681e-47
"2528","AC156455.1",239.794494394371,-2.95531390135036,0.120998353236866,-24.4242834241518,9.44403496144082e-132,1.06987035831193e-129
"2541","AC234582.2",1.32340801716159,2.21831808513311,0.338632593795093,6.53244082266636,6.47063672693666e-11,1.57596486825205e-10
"2544","AC239868.2",5.55342979162589,2.42183292409276,0.229328396591417,10.5466253788123,5.26544174484152e-26,2.07690663244752e-25
"2545","AC239868.3",5.55342979162589,2.42183292409276,0.229328396591417,10.5466253788123,5.26544174484152e-26,2.07690663244752e-25
"2568","ACAD11",1979.64232733773,-2.07463819786204,0.0706968471398737,-29.3455474065607,2.72349567272787e-189,1.13894271164822e-186
"2571","ACADL",1330.57530843008,-4.71462620283186,0.149651115935864,-31.5037662250731,7.71374338063908e-218,6.59189678897657e-215
"2623","ACP5",1894.21267270555,2.05018024081658,0.122269452637978,16.7676855165727,4.20574519105078e-63,4.87261548659611e-62
"2629","ACRC",145.092665550152,-2.01672395542679,0.0861143428452125,-23.4190666694717,2.73272009667197e-121,2.32517807359687e-119
"2638","ACSL5",3523.13823248536,3.14807812940867,0.135783181199774,23.1844937921362,6.52814618963478e-119,5.10181762851974e-117
"2647","ACSM6",96.0775888565716,-6.23122578788356,0.221541024798722,-28.1089366805762,7.61793207698882e-174,2.26864325716993e-171
"2651","ACTA1",155.601323956247,-4.92207695030258,0.201805858574209,-24.3872852962307,2.33328575540458e-131,2.61314709529784e-129
"2652","ACTA2",15943.4589465148,2.53272109157854,0.12875147899926,19.6713811624342,3.79306970968646e-86,9.5092838193734e-85
"2655","ACTBL2",18.8774985898122,3.19189503399506,0.231714726959692,13.7637688491799,4.20994977917428e-43,2.68701292124275e-42
"2659","ACTBP13",5.88635478244325,3.06685427290619,0.301704622864618,10.143747015897,3.53282771006562e-24,1.32552693788947e-23
"2665","ACTBP9",2.26894297318932,3.65459605129483,0.412992639796363,7.80902014043445,5.76342908976734e-15,1.62957920965802e-14
"2673","ACTG1P14",4.47764171900495,-2.06957172317367,0.164672173625943,-12.5660244142292,3.24642649796025e-36,1.70383211795484e-35
"2686","ACTG1P4",10.6324047739192,-2.9496604624172,0.243694759105359,-12.1019281650524,1.03159290415234e-33,5.05571837205194e-33
"2692","ACTL7A",1.08002765587488,-3.68692655578789,0.364769136086859,-10.1171068374913,4.63926424420611e-24,1.73420956104738e-23
"2693","ACTL7B",1.45496650174562,-2.17745553699694,0.251758606780291,-8.6471561684869,5.27986920063656e-18,1.65090405883728e-17
"2695","ACTL9",0.597752066364377,-2.51096851586117,0.522701158913923,-4.80894251192676,1.51730830541878e-06,3.03523431306358e-06
"2698","ACTN2",144.272586292899,-3.1686051819389,0.123695729887542,-25.615590847066,1.02275030308599e-144,1.61463110097632e-142
"2721","ACTRT2",0.660680555579075,-3.26685478247924,0.444147570104519,-7.3647003493368,1.77545220563981e-13,4.76175385165455e-13
"2736","AD000092.3",14.0942325483867,-2.09465417415707,0.100835782519356,-20.772061663228,7.74611536674845e-96,2.65243723925855e-94
"2743","ADAD1",0.353899293095438,-2.2359555651568,0.627072511504467,-3.57652687179564,0.000348189539183004,0.000604403902909295
"2749","ADAM12",1105.49762360512,3.46087651799516,0.211314126815285,16.3774965244637,2.76908148303614e-60,2.94993477230761e-59
"2753","ADAM19",1192.67207082477,2.53245552458642,0.153523890985714,16.4953766072013,3.96082562075778e-61,4.3334276413022e-60
"2754","ADAM1A",36.2258391737799,-2.70722600736774,0.306314353429505,-8.83796305006881,9.74795025151017e-19,3.11690193905047e-18
"2764","ADAM23",182.505369098312,2.03812753223898,0.111081065610735,18.3477274362959,3.4421114119541e-75,5.90097686890169e-74
"2766","ADAM28",1916.54012840634,2.78941727809714,0.133132161766085,20.9521333940726,1.79411200569924e-97,6.57896855821242e-96
"2769","ADAM32",117.589130755702,-2.06393164158687,0.0971235341772825,-21.2505060206983,3.26131950960949e-100,1.30952471831204e-98
"2775","ADAM7",6.1655021863343,-5.7733036066208,0.224185969208231,-25.7497634748087,3.24314890494382e-146,5.24642730260664e-144
"2776","ADAM8",2023.63085328252,2.22557619681953,0.125285272656886,17.7640128353542,1.34281780248422e-70,1.97331468469738e-69
"2777","ADAM9",6282.11022235559,2.21279260331012,0.103247020178796,21.4320045432563,6.72228456092045e-102,2.85678925502468e-100
"2778","ADAMDEC1",126.761503080453,3.58285853332622,0.202763922637918,19.3714949001475,1.34301092307997e-83,3.10734310690252e-82
"2781","ADAMTS12",1303.57333272433,3.28740791211695,0.156403176081429,21.0185116700008,4.44143214579203e-98,1.66120549620442e-96
"2783","ADAMTS14",392.550559022724,2.87566898915435,0.180953485540161,15.8912244719954,7.28897439204087e-57,6.95966925798219e-56
"2786","ADAMTS17",465.262404866919,-3.10900279983513,0.0996912312865747,-31.1861222152152,1.64333099975726e-213,1.15355967143675e-210
"2787","ADAMTS18",33.0820083405561,2.3280656280079,0.171294878938002,13.5888441199939,4.6638771085791e-42,2.88492539950031e-41
"2790","ADAMTS2",3181.45922193909,2.13419855371278,0.113884500510034,18.739994595173,2.33651314164301e-78,4.45865687368867e-77
"2795","ADAMTS6",114.449055414996,2.4518807781897,0.139047228934349,17.6322185572562,1.39388603517317e-69,1.98240448779512e-68
"2796","ADAMTS7",424.194204696752,2.13839681507937,0.113717467450532,18.8042400886854,6.97141083039591e-79,1.35868200169987e-77
"2821","ADCK3",7852.71868598907,-2.38206980328707,0.0909364433073437,-26.1948872956168,3.0388560211472e-151,5.63478444298569e-149
"2826","ADCY10P1",222.987407470838,-2.24063739102957,0.10239727643347,-21.8817496997625,3.87681092033732e-106,1.92421006664722e-104
"2827","ADCY2",148.78650866524,2.14117241281033,0.116552611184665,15.950166122726,2.84140097759217e-57,2.74908866426651e-56
"2833","ADCY8",1.86687409034401,3.84639118485287,0.315935021145126,5.38541935989639,7.22759340099991e-08,1.54815113662438e-07
"2841","ADGB",1.33468031522214,2.6315480006014,0.307515904892245,6.77623691692996,1.23346352426513e-11,3.09290368940884e-11
"2842","ADGRA1",27.7782239176609,2.12323306024347,0.184838432992232,7.92544034343366,2.27339272345416e-15,6.51933673467925e-15
"2847","ADGRB2",213.306322123047,2.2853811997578,0.117125468427711,19.5117314914082,8.72753611280671e-85,2.07926936117838e-83
"2850","ADGRD2",1.47516794923136,-2.97593497827797,0.29291290068181,-10.1526573776276,3.22461222617244e-24,1.21161830061975e-23
"2851","ADGRE1",28.3998855360066,2.3448926727042,0.159747473896026,14.6760333462653,9.18062147772303e-49,6.92421777224275e-48
"2853","ADGRE3",17.6875520621804,3.22432414989599,0.233648098850842,13.7880375808392,3.00832496800014e-43,1.92821220433858e-42
"2856","ADGRF1",794.877743525719,3.75359155823562,0.222536282056503,16.8666704405193,7.91329654542738e-64,9.3639881758203e-63
"2857","ADGRF2",6.03753530323496,2.23143617975235,0.254367784522808,10.4396863088606,1.63349589957737e-25,6.35580756333629e-25
"2859","ADGRF4",148.83827944735,3.27920481401356,0.225380068501931,14.5476039498585,6.04847310050799e-48,4.45253703335148e-47
"2868","ADGRG6",1338.92022395742,2.22164929962572,0.107472256008657,20.6717665524657,6.21975692676924e-95,2.06676791877683e-93
"2869","ADGRG7",78.9118904687399,2.30985461892604,0.336015550599882,6.873756528499,6.25329010226835e-12,1.58458604989473e-11
"2878","ADH4",26.2285479659282,2.56572695164214,0.217294372429929,8.0698135404188,7.04056065872195e-16,2.05528322808822e-15
"2883","ADH6",134.658095904274,3.10265382210085,0.170013984600374,16.1065390919672,2.29515333108703e-58,2.2910735765625e-57
"2885","ADHFE1",1101.92220106953,-3.63631845714104,0.102013330082856,-35.6453497382744,2.78147490603812e-278,7.28931857042389e-275
"2894","ADIRF-AS1",715.65794914105,-2.93118327197116,0.125947596981952,-23.272967266483,8.32936147192684e-120,6.7233511183048e-118
"2923","ADRB3",8.2070455723987,2.11505155630603,0.237084443875524,8.91393311357848,4.92535427900391e-19,1.58935869896276e-18
"2930","ADTRP",198.726369821409,2.97728261997389,0.215003520875482,13.8465071024609,1.33549994297567e-43,8.6488472419067e-43
"2939","AE000662.93",1.89239247800043,2.86671332567199,0.275416656869105,10.3916895509181,2.70518023391394e-25,1.04614495814222e-24
"2940","AEBP1",21601.5318341758,2.63452311872796,0.141259768981099,18.6501857063238,1.25839445743666e-77,2.34443062188792e-76
"2974","AF127577.13",4.00689685290532,-2.11744646421514,0.16486963273496,-12.8406508056513,9.70551257047067e-38,5.32333890254224e-37
"2975","AF127577.8",1.93603926281661,2.33584000199324,0.559829220489632,5.43551330572187,5.46389075305384e-08,1.17632699218219e-07
"2976","AF127936.3",59.0972746197766,-3.47576162579083,0.198582103693765,-17.5016162215573,1.39260776394826e-68,1.92014770960386e-67
"2982","AF131215.1",0.896200709099407,-2.73885439727274,0.304947614852492,-8.98747762747813,2.52969224298673e-19,8.23128897208909e-19
"2984","AF131215.3",8.20147886017578,-2.39034265507426,0.153085270332827,-15.6119099042019,6.04014271368555e-55,5.43585187900593e-54
"2985","AF131215.4",3.71807111740135,-2.28342569925408,0.190718788744784,-11.9696372545702,5.12522062420944e-33,2.46208508783665e-32
"2990","AF131216.5",302.26170411692,-4.55883358516124,0.250661724011732,-18.1865760905074,6.59324696458287e-74,1.08217343706786e-72
"2997","AF186192.1",12.7647997736849,-2.39364574890603,0.125795049889192,-19.0268787773186,1.02159179037613e-80,2.12031537907527e-79
"2998","AF186192.5",27.340984090793,-2.32036461034623,0.134507658773104,-17.2505149857056,1.10906407950528e-66,1.43648464465741e-65
"2999","AF186192.6",16.907332006214,-2.15269672055904,0.145696892049239,-14.7748807840329,2.12733286520135e-49,1.63107967487937e-48
"3003","AF196972.4",1.01305948223394,-2.04494024104962,0.336163758513525,-6.07897454501516,1.20953556516191e-09,2.79407904251717e-09
"3020","AFAP1-AS1",841.165803495165,3.66777932998345,0.232784606769443,18.6205432009514,2.18981526568944e-77,4.05280781988003e-76
"3039","AGAP11",108.398084434645,-2.02877632829932,0.113074927093254,-17.9417664940711,5.56573380610172e-72,8.55981987159071e-71
"3044","AGAP5",623.681886391872,-2.36127343450402,0.0806020349323186,-29.2954069134557,1.18670486860665e-188,4.80921323555954e-186
"3063","AGGF1P3",5.6119788669941,-3.08811395406194,0.167089101324995,-18.4703128226553,3.58003664362048e-76,6.35642459172182e-75
"3071","AGMO",120.20676245848,4.32385307822508,0.220007625435113,19.6459659262803,6.25944605643972e-86,1.5563493009402e-84
"3085","AGR2",17244.6851508751,4.1730779925671,0.200138127767081,20.8509088739175,1.495547803409e-96,5.30117079819726e-95
"3086","AGR3",961.994409758542,3.84798900230577,0.165172723252159,23.2961335191562,4.85194540334058e-120,3.94070193812641e-118
"3088","AGRP",6.75765726756411,3.13143871526764,0.244220245308641,12.7967843048571,1.70881962187578e-37,9.31157462377836e-37
"3089","AGT",1556.23962467271,3.38656822149523,0.150835113235834,12.4877864258279,8.70417826618632e-36,4.5205608091397e-35
"3108","AHNAK2",5173.81686055573,2.80541204027606,0.192608930531492,14.5652709882509,4.67128513101014e-48,3.44712255490912e-47
"3109","AHR",4162.17909140828,2.24954391259878,0.0988377032167182,22.7599457124749,1.14387473629044e-114,7.6996088841742e-113
"3115","AICDA",6.99447982002046,2.87641080025799,0.261300935690705,12.4617786364516,1.20649378244419e-35,6.24181856636095e-35
"3117","AIF1",729.339226962868,2.23493337941875,0.119328582139695,18.7291000741287,2.86721702262014e-78,5.4449420849854e-77
"3126","AIM1L",523.579629942362,3.48346930078442,0.212952314694055,16.3572023726779,3.86479241976504e-60,4.09390972840107e-59
"3127","AIM2",66.5010213268095,2.2858704438355,0.205247999894556,12.8669522468685,6.90743506076474e-38,3.80775869076794e-37
"3157","AK4",1135.4783698964,2.815326641979,0.142630821147846,19.7383629034826,1.0099764786931e-86,2.60342133622464e-85
"3158","AK4P1",22.5147567719732,2.49282250525892,0.169606645359442,14.6931467517909,7.13232112123133e-49,5.39487287426599e-48
"3163","AK5",87.9361068846793,2.8326522768992,0.158349665705949,19.5231048746764,6.98611292411921e-85,1.66944741062083e-83
"3179","AKAP4",2.07194943480953,-2.39619719440286,0.279198718140322,-8.57797815838241,9.65552771030778e-18,2.9931298343364e-17
"3196","AKR1B10",1176.93743351519,4.04265875350412,0.232028622929728,17.4225367970063,5.5653977641932e-68,7.50774832225239e-67
"3199","AKR1B15",9.98455965806255,2.93916404792704,0.239913136053132,12.2348932823491,2.02370647711825e-34,1.01301288189887e-33
"3209","AKR1C4",43.7734880381707,3.32912253710813,0.245603285822934,15.6199052424091,5.32847613171283e-55,4.80969912141518e-54
"3219","AKR7A3",8352.00776087582,-2.93349661361406,0.159163421457689,-18.4307286254557,7.4473263492041e-76,1.30577341118293e-74
"3220","AKR7L",573.030424121894,-2.19832901411226,0.132212972174248,-16.6271614284692,4.43094665368878e-62,4.96665277891377e-61
"3254","AL035610.2",2.18634851213235,-2.03326351252709,0.215586808991213,-9.42880675765248,4.14780534063115e-21,1.42166037091473e-20
"3280","AL132709.8",11.8692225440584,-3.85611719159505,0.183559875817613,-20.9950002619398,7.2862536124656e-98,2.6894143615589e-96
"3288","AL133245.2",3.35574238699306,-2.04965611217212,0.16650196146694,-12.3077919719473,8.22424777639887e-35,4.16402859467078e-34
"3292","AL133493.2",67.139300601076,-2.28961100967195,0.169964947025308,-13.4711212414742,2.31326255876582e-41,1.40179360544296e-40
"3306","AL158801.1",17.2547495717334,2.75441030583343,0.155329114054238,17.7227165414213,2.80055696697523e-70,4.07438543196877e-69
"3337","AL442127.1",2.5284579348726,-2.76102464856338,0.302667304476239,-9.11406613717078,7.9350897380005e-20,2.62212825824478e-19
"3377","AL928768.3",39.5741881359111,2.27073444872417,0.246210349942072,16.2177659920697,3.77684259270913e-59,3.87037753700198e-58
"3381","ALB",18877.1688005361,-4.70252318359727,0.21622945554775,-21.7479100705414,7.22990790504769e-105,3.41185689972899e-103
"3389","ALDH1L1",2485.62603838032,-2.41129166982722,0.148265063576828,-16.2633853699905,1.79537755658261e-59,1.8606984378925e-58
"3392","ALDH1L2",3373.9510076974,-2.75494263539159,0.110952600041371,-24.8298975786301,4.26401184643612e-136,5.38965613129916e-134
"3394","ALDH3A1",381.142046827941,2.87581237288009,0.187376761919752,22.0438129597915,1.09514775925676e-107,5.74769805292165e-106
"3396","ALDH3B1",2292.1988837445,2.05920397412191,0.107686527054291,19.1221664121269,1.65105169361035e-81,3.52732837368602e-80
"3397","ALDH3B2",121.476970260912,2.57601620169813,0.206333639135487,12.4838080609802,9.15033871286138e-36,4.74851240663473e-35
"3411","ALDOB",9362.40577049861,-2.53141936811022,0.204286654839383,-12.3915249628199,2.90466747329959e-35,1.49024377937101e-34
"3420","ALG1L",78.068737723912,2.22268567013316,0.172331270764358,12.8968938013283,4.68608028394499e-38,2.5941390784661e-37
"3442","ALK",11.0097809868706,3.20772251708386,0.160914810763812,10.0366924470517,1.05140629161295e-23,3.89252037326288e-23
"3455","ALMS1P",16.2729413613076,-2.3372621812961,0.12296166026877,-19.0070970048833,1.48971713216304e-80,3.07083274595328e-79
"3465","ALOX5AP",1177.70001615447,2.16797169780061,0.12502599488797,17.3400943069488,2.34352119589932e-67,3.10181206096977e-66
"3467","ALPI",21.4843772032359,6.16425600024729,0.331491299497671,15.3453084333424,3.80745439223229e-53,3.24947963870281e-52
"3469","ALPK2",142.973238684411,3.0208957920483,0.173635727550858,17.3962398931134,8.80995352817277e-68,1.17996345210382e-66
"3473","ALPPL2",43.3954576038358,3.23390744159088,0.367491774239489,11.1089695358473,1.13461246169228e-28,4.83958505524345e-28
"3494","AMELY",1.52075139005928,-3.65355481927755,0.370371653763394,-9.87098458295099,5.56159892965508e-23,2.01833875484436e-22
"3500","AMHR2",197.384258724898,-3.61428057438349,0.183900001875026,-19.6530810341023,5.44078289285214e-86,1.35536866614713e-84
"3503","AMIGO2",1479.90053187831,2.11714215389435,0.133293125936074,15.8832904381172,8.27226541485516e-57,7.87748918260553e-56
